text,label,predicted_category,auto_corrected,user_category
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
personweapon,weapons,nonmilitary,,weapons
footwearhuman faceland vehiclemantrousers,weapons,nonmilitary,,nonmilitary
footwearhuman faceland vehiclemantrousers,weapons,nonmilitary,,nonmilitary
footwearhuman faceland vehiclemantrousers,weapons,nonmilitary,,nonmilitary
footwearhuman faceland vehiclemantrousers,weapons,nonmilitary,,nonmilitary
footwearhuman faceland vehiclemantrousers,weapons,nonmilitary,,nonmilitary
footwearhuman faceland vehiclemantrousers,weapons,nonmilitary,,nonmilitary
footwearhuman faceland vehiclemantrousers,weapons,nonmilitary,,nonmilitary
footwearhuman faceland vehiclemantrousers,weapons,nonmilitary,,nonmilitary
footwearhuman faceland vehiclemantrousers,weapons,nonmilitary,,nonmilitary
footwearhuman faceland vehiclemantrousers,weapons,nonmilitary,,nonmilitary
footwearhuman faceland vehiclemantrousers,weapons,nonmilitary,,nonmilitary
footwearhuman faceland vehiclemantrousers,weapons,nonmilitary,,nonmilitary
footwearhuman faceland vehiclemantrousers,weapons,nonmilitary,,nonmilitary
footwearhuman faceland vehiclemantrousers,weapons,nonmilitary,,nonmilitary
footwearhuman faceland vehiclemantrousers,weapons,nonmilitary,,nonmilitary
footwearhuman faceland vehiclemantrousers,weapons,nonmilitary,,nonmilitary
footwearhuman faceland vehiclemantrousers,weapons,nonmilitary,,nonmilitary
footwearhuman faceland vehiclemantrousers,weapons,nonmilitary,,nonmilitary
footwearhuman faceland vehiclemantrousers,weapons,nonmilitary,,nonmilitary
footwearhuman faceland vehiclemantrousers,weapons,nonmilitary,,nonmilitary
footwearhuman faceland vehiclemantrousers,weapons,nonmilitary,,nonmilitary
footwearhuman faceland vehiclemantrousers,weapons,nonmilitary,,nonmilitary
footwearhuman faceland vehiclemantrousers,weapons,nonmilitary,,nonmilitary
footwearhuman faceland vehiclemantrousers,weapons,nonmilitary,,nonmilitary
footwearhuman faceland vehiclemantrousers,weapons,nonmilitary,,nonmilitary
footwearhuman faceland vehiclemantrousers,weapons,nonmilitary,,nonmilitary
footwearhuman faceland vehiclemantrousers,weapons,nonmilitary,,nonmilitary
flagpersonweapon,weapons,nonmilitary,,weapons
flagpersonweapon,weapons,nonmilitary,,weapons
flagpersonweapon,weapons,nonmilitary,,weapons
flagpersonweapon,weapons,nonmilitary,,weapons
flagpersonweapon,weapons,nonmilitary,,weapons
flagpersonweapon,weapons,nonmilitary,,weapons
flagpersonweapon,weapons,nonmilitary,,weapons
flagpersonweapon,weapons,nonmilitary,,weapons
flagpersonweapon,weapons,nonmilitary,,weapons
flagpersonweapon,weapons,nonmilitary,,weapons
flagpersonweapon,weapons,nonmilitary,,weapons
flagpersonweapon,weapons,nonmilitary,,weapons
flagpersonweapon,weapons,nonmilitary,,weapons
flagpersonweapon,weapons,nonmilitary,,weapons
flagpersonweapon,weapons,nonmilitary,,weapons
flagpersonweapon,weapons,nonmilitary,,weapons
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary,,nonmilitary
carfootwearmantrousersvehicle registration platewheel,weapons,nonmilitary,,nonmilitary
carfootwearmantrousersvehicle registration platewheel,weapons,nonmilitary,,nonmilitary
carfootwearmantrousersvehicle registration platewheel,weapons,nonmilitary,,nonmilitary
carfootwearmantrousersvehicle registration platewheel,weapons,nonmilitary,,nonmilitary
carfootwearmantrousersvehicle registration platewheel,weapons,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
marine invertebrates,maritime,nonmilitary,,nonmilitary
